time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,0.559505927449,-0.666978357439,16.3696558978,0.000485087195351,6.2541121954,0.0,0.774269822123,-0.706561740917,4.90018328479,0.129271000328,0.0998940321807,0.0,436.3778355194888,436.7986466476538,435.8193219569829,437.9238439517495
2.2800000000000016,0.606504819375,-0.709354512194,16.6660020531,0.00814557629603,6.25995114861,0.0,0.791755644814,-0.705227560678,4.97773908913,0.124278191255,0.0915890973775,0.0,453.1755577726472,452.51530485666876,452.2573156979464,451.8695122989821
2.3400000000000016,0.654452231253,-0.751493159866,16.9677958345,0.0153264021099,6.26485822161,0.0,0.805915167851,-0.698655038368,5.08164072009,0.108392039201,0.0401153778893,0.0,462.72899519521997,458.6628142599526,462.1662544202556,460.9244799723204
2.4000000000000017,0.703164451148,-0.793087191993,17.2762118309,0.0217650742681,6.26773789092,0.0,0.817530224369,-0.687152593685,5.19839246212,0.105058854803,0.0603398211522,0.0,464.46649077046834,466.05137854548065,466.60134596304204,466.35053583208503
2.4600000000000017,0.752490252678,-0.83388247427,17.5905087855,0.0282740654564,6.27092976874,0.0,0.826307005515,-0.672069906255,5.27783354234,0.114572145971,0.0324292676229,0.0,457.42904521483274,455.20232495739594,454.3765297738372,455.148685428379
2.520000000000002,0.80232674747,-0.873534634221,17.913195059,0.0347789436354,6.27252175455,0.0,0.83468288447,-0.648916537508,5.47745217694,0.0917857274356,0.0108687210997,0.0,492.72160037769,491.12491824316027,492.496748135947,490.81716409105195
2.580000000000002,0.852605454614,-0.911737751524,18.2454238299,0.0400296689106,6.27428100923,0.0,0.841123106831,-0.623978435178,5.59627231629,0.0771980551702,0.0520734100546,0.0,467.86726113074985,471.065084414589,471.20246259879843,470.0790324579508
2.640000000000002,0.903201598764,-0.948447203213,18.5820812356,0.044654573643,6.27748661625,0.0,0.845117099034,-0.599252016794,5.62550986187,0.0768482448749,0.0560037986725,0.0,443.7804207084169,444.1048565933753,443.48400676550426,443.4599906942688
2.700000000000002,0.953974411312,-0.983600082256,18.920215387,0.0490668771743,6.28074418191,0.0,0.847003990052,-0.572106069147,5.64553915176,0.0659292102048,0.0506315721449,0.0,442.0463505475191,441.60532505153776,440.7549401955607,439.8556609216361
2.760000000000002,1.00479458376,-1.01720169934,19.2564116305,0.0532601219576,0.000773903879903,0.0,0.846762071091,-0.547618798723,5.56142125916,0.0768128526895,0.0589144582067,0.0,405.8501454417846,406.59522032507033,406.8571037560675,407.8347439617034
2.820000000000002,1.05554274235,-1.04902439072,19.592065481,0.0580143531598,0.00411467940674,0.0,0.844503398294,-0.51269816083,5.6267228473,0.0836890446966,0.0482681496509,0.0,454.8792869941491,454.0277865954259,454.44287452373726,454.99866102911466
2.880000000000002,1.106097797,-1.07874611986,19.9301203109,0.0628889728562,0.00715072491373,0.0,0.840394864225,-0.477584379498,5.6416933039,0.0758432109422,0.0548981006082,0.0,440.1370215264312,440.68712905827226,438.80604448172744,438.1595452671052
2.940000000000002,1.15637678646,-1.10650111892,20.2655041847,0.0674939026296,0.0104976893036,0.0,0.83532340922,-0.447215845472,5.53827011326,0.0785001820412,0.0574951063848,0.0,399.50195062222423,399.74121286028515,400.2580489766145,400.5052005004174
3.000000000000002,1.2062292087,-1.13192374265,20.6011346672,0.072309161636,0.0141469412194,0.0,0.826056429949,-0.399743174086,5.6488592508,0.0835481596974,0.0667550919204,0.0,467.4063834282852,468.13001487331985,468.44324330933836,468.84048414142256
